	file_name	dir_type	file_type	genus	species	scientific_name	scientific_name_abbrev	identifier	genotype	compressed	invalid_key	invalid_val	about_dir	annotation_dir	applies_to	ann	bac	div	expr	esm	fam	genefam	gnm	map	met	mrk	rpt	samplesetN	syn	tcp	trt
0	description_Lupinus_angustifolius.yml	about	description	Lupinus	angustifolius	Lupinus angustifolius	lupan			False																					
1	strains_Lupinus_angustifolius.yml	about	strains	Lupinus	angustifolius	Lupinus angustifolius	lupan			False																					
