	file_name	dir_type	file_type	genus	species	scientific_name	scientific_name_abbrev	identifier	genotype	compressed	invalid_key	invalid_val	about_dir	annotation_dir	applies_to	ann	bac	div	expr	esm	fam	genefam	gnm	map	met	mrk	rpt	samplesetN	syn	tcp	trt
0	strains_Glycine_max.yml	about	strains	Glycine	max	Glycine max	glyma			False																					
1	description_Glycine_max.yml	about	description	Glycine	max	Glycine max	glyma			False																					
