	file_name	dir_type	file_type	genus	species	scientific_name	scientific_name_abbrev	identifier	genotype	compressed	invalid_key	invalid_val	about_dir	annotation_dir	applies_to	ann	bac	div	expr	esm	fam	genefam	gnm	map	met	mrk	rpt	samplesetN	syn	tcp	trt
0	description_Medicago_truncatula.yml	about	description	Medicago	truncatula	Medicago truncatula	medtr			False																					
1	strains_Medicago_truncatula.yml	about	strains	Medicago	truncatula	Medicago truncatula	medtr			False																					
